dataset,algorithm,attack,seed,rounds,n_clients,n_params,malicious_frac,zt_tau,test_mae,test_rmse,test_mape,test_accuracy,test_macro_f1,test_macro_recall,test_macro_precision,test_weighted_f1,test_auc,val_mae,val_rmse,val_mape,val_accuracy,val_macro_f1,val_macro_recall,val_macro_precision,val_weighted_f1,val_auc,sec_trust_auc,sec_malicious_weight_mass,sec_tdr,sec_fpr,sec_mean_trust_benign,sec_mean_trust_malicious,sec_trust_margin,sec_tau_used,n_malicious,wall_time_s
PEMS04,FedAvg,Byzantine_Noise,42,40,10,7825,0.3,0.35,2.2665510177612305,2.997725009918213,3.8784961700439453,0.9349,0.7814958604820257,0.7548111309805374,0.8182917802490814,0.9304753878356589,0.9916943016866205,2.2292354106903076,2.9059529304504395,3.7803690433502197,0.94845,0.7874866251274494,0.7599470443035251,0.8256962334355082,0.9447217067690282,0.9933956545598588,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,248.5091643333435
PEMS04,FedAvg,Byzantine_Noise,43,40,10,7825,0.3,0.35,3.3003792762756348,3.917895555496216,5.977362632751465,0.90845,0.6216691330623185,0.5652035803599267,0.7516870654135486,0.8953200777234055,0.9917201886210824,3.2365000247955322,3.813628911972046,5.777159214019775,0.92475,0.6158870702201662,0.5562004592465514,0.7418596199351765,0.9140136646099738,0.9933445529276372,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,248.16492199897766
PEMS04,FedAvg,Byzantine_Noise,44,40,10,7825,0.3,0.35,1.5148460865020752,2.337981700897217,2.752147912979126,0.9212,0.7558390162342399,0.7877839033836118,0.730665144862012,0.92385980344442,0.9926267178255251,1.4252407550811768,2.1257355213165283,2.5633602142333984,0.9385,0.7676029485637512,0.7997566384503124,0.7428485168412245,0.940888067990448,0.994511507450893,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,248.23926401138306
PEMS04,FedAvg,Byzantine_Noise,45,40,10,7825,0.3,0.35,1.6641515493392944,2.486967086791992,3.0414373874664307,0.9296,0.7596136443215211,0.7903004063815678,0.7379786590602655,0.9312705122903426,0.9930646952559294,1.5958333015441895,2.3076975345611572,2.8960249423980713,0.94495,0.7757097351094737,0.8078158913367093,0.7544664819589608,0.946383121363112,0.9949524963774736,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,248.43812346458435
PEMS04,FedAvg,Byzantine_Noise,46,40,10,7825,0.3,0.35,5.424346446990967,5.948619842529297,8.848999977111816,0.904,0.6844347263019667,0.6332466313799007,0.7861796968948176,0.8855820490130801,0.9904794333769976,5.413601398468018,5.8962602615356445,8.708342552185059,0.92365,0.6946373350294601,0.6440670397007459,0.7936054901168792,0.908080255577673,0.9923625715567441,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,247.49254488945007
PEMS04,FedAvg,Byzantine_Noise,47,40,10,7825,0.3,0.35,1.9100009202957153,2.682607650756836,3.415055513381958,0.92535,0.7510727531923751,0.711731780412584,0.8089079897820884,0.9175689588601421,0.9923964124533715,1.8012683391571045,2.495724678039551,3.163256883621216,0.94025,0.7529744775551311,0.7146824790108005,0.8090066891996219,0.9338090862337187,0.9940390919016763,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,250.72801446914673
PEMS04,FedProx,Byzantine_Noise,42,40,10,7825,0.3,0.35,1.0223488807678223,1.8648821115493774,1.9431504011154175,0.94595,0.8094059671897093,0.7910662974987828,0.8313228438789013,0.9446771058121507,0.9940965491744276,0.9414352774620056,1.6642885208129883,1.7597172260284424,0.95965,0.8291991680219757,0.8120691655870296,0.8482663139794517,0.9587644161552616,0.9956416591990591,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,395.8106119632721
PEMS04,FedProx,Byzantine_Noise,43,40,10,7825,0.3,0.35,1.0183625221252441,1.8719367980957031,1.8783996105194092,0.9466,0.8155578668597088,0.8064313536170509,0.8264027304060303,0.9454698032282364,0.994161387145057,0.9351364970207214,1.6576391458511353,1.6986647844314575,0.96075,0.8366247342138209,0.8275188221249561,0.8474652935971972,0.9600383033216449,0.9957125731843743,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,396.6919581890106
PEMS04,FedProx,Byzantine_Noise,44,40,10,7825,0.3,0.35,1.0202362537384033,1.8848791122436523,1.8859930038452148,0.9455,0.8108708496767575,0.8041648236998202,0.8195047708271602,0.9445122030479784,0.994052063545971,0.9360031485557556,1.6697075366973877,1.7087515592575073,0.9591,0.8283151986334356,0.8227248571381665,0.8363408641864115,0.9584680507132757,0.995557836750975,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,395.39583253860474
PEMS04,FedProx,Byzantine_Noise,45,40,10,7825,0.3,0.35,1.0703496932983398,1.8764381408691406,1.9569439888000488,0.94445,0.8198298926255774,0.8170851879537203,0.8236513597126691,0.9443640762991319,0.9940807969913295,0.9920958280563354,1.672747254371643,1.7833021879196167,0.9592,0.8362496542289095,0.8358885031692056,0.838126553915225,0.9593450012115169,0.9956653850606558,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,395.91541862487793
PEMS04,FedProx,Byzantine_Noise,46,40,10,7825,0.3,0.35,1.0873010158538818,1.9266492128372192,1.9869219064712524,0.9457,0.8088995720058207,0.7977323907783604,0.8236978477528204,0.9438481120918083,0.9941049634386812,1.003591775894165,1.712869644165039,1.8117115497589111,0.9595,0.8272560500876797,0.8159296599851507,0.8419700895091671,0.9582216691914331,0.9956381895174446,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,396.7634735107422
PEMS04,FedProx,Byzantine_Noise,47,40,10,7825,0.3,0.35,1.0271693468093872,1.8762387037277222,1.9179027080535889,0.9465,0.8152260523268791,0.8009921140886984,0.831792997644666,0.9451797975757228,0.9941203540463655,0.9453712701797485,1.6688209772109985,1.7364097833633423,0.95985,0.8324298389813339,0.8214866414048011,0.8453318928871619,0.9589888905007546,0.9956209049314407,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,397.0299713611603
PEMS04,SCAFFOLD,Byzantine_Noise,42,40,10,7825,0.3,0.35,1.0319571495056152,1.8984148502349854,1.919034719467163,0.9442,0.8111920312376869,0.8052818480709071,0.8180908112756251,0.9435774160235102,0.9941272046652465,0.9452231526374817,1.6929783821105957,1.729856252670288,0.9586,0.8227795199291853,0.8199879846298384,0.8265817229631619,0.9582419428883342,0.9957150502441163,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,252.39480686187744
PEMS04,SCAFFOLD,Byzantine_Noise,43,40,10,7825,0.3,0.35,1.0344284772872925,1.9063315391540527,1.91764497756958,0.94435,0.8113944258188935,0.8035707425440883,0.8207566586588525,0.9434461194201059,0.9941228450629338,0.9473297595977783,1.7002321481704712,1.728740930557251,0.9589,0.8246723526128292,0.8206957146513894,0.8299388269214092,0.9583195995073857,0.9957066401941557,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,254.04689192771912
PEMS04,SCAFFOLD,Byzantine_Noise,44,40,10,7825,0.3,0.35,1.0213203430175781,1.8828120231628418,1.8848499059677124,0.9451,0.8162712660446518,0.8075156424049197,0.826127392732027,0.9443058421589027,0.9941781038802735,0.9363091588020325,1.6773213148117065,1.7038636207580566,0.9591,0.8250089223010548,0.8203591006684517,0.8308702026947602,0.9585769642805321,0.9957356597561882,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,253.2766559123993
PEMS04,SCAFFOLD,Byzantine_Noise,45,40,10,7825,0.3,0.35,1.028944969177246,1.8983917236328125,1.9051141738891602,0.9446,0.8130001642618806,0.8060614896721343,0.821193988836183,0.943900034613961,0.9941382688636207,0.9421481490135193,1.6936854124069214,1.7180261611938477,0.95865,0.8252567903664948,0.8226087581877373,0.8290117731578155,0.958230685341412,0.9957254274850884,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,253.61390089988708
PEMS04,SCAFFOLD,Byzantine_Noise,46,40,10,7825,0.3,0.35,1.028000831604004,1.8977478742599487,1.9042121171951294,0.9438,0.8092408614640512,0.8044049868768012,0.8152104116429915,0.9431490401456242,0.9941293742193945,0.9406938552856445,1.6910548210144043,1.7157630920410156,0.95885,0.8253875267361306,0.8239244562268426,0.8282439800654963,0.9584749086066098,0.9957205377451641,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,253.57629227638245
PEMS04,SCAFFOLD,Byzantine_Noise,47,40,10,7825,0.3,0.35,1.0295510292053223,1.8949534893035889,1.9168634414672852,0.94455,0.8120784721859128,0.8017154423759092,0.8239900128961908,0.943687127862545,0.994120106477463,0.94307941198349,1.6914782524108887,1.7303314208984375,0.9588,0.8234709458229924,0.8173403697399655,0.8305740973952129,0.9582581203465216,0.995721564547156,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,254.10930919647217
PEMS04,FLTrust,Byzantine_Noise,42,40,10,7825,0.3,0.35,1.011993408203125,1.883257508277893,1.8590373992919922,0.94705,0.8230220641455036,0.8156196438272951,0.8317027661304046,0.9461032463872904,0.9940454644449407,0.934837281703949,1.678432822227478,1.6949588060379028,0.9613,0.8367917473104199,0.8280655927376888,0.8462527233899028,0.9607480647384747,0.9955730149692392,0.9047619047619048,0.13620499472053768,1.0,1.0,0.01671684579923749,0.006150543340481818,0.010566302458755672,0.35,3,271.3653824329376
PEMS04,FLTrust,Byzantine_Noise,43,40,10,7825,0.3,0.35,1.0524941682815552,1.9302467107772827,1.9978026151657104,0.9455,0.8057028534033265,0.7806913959383209,0.8367300245263811,0.9441593090213388,0.9933696860806477,0.9775343537330627,1.7487866878509521,1.8277965784072876,0.95865,0.8155542550250441,0.7937266708585844,0.8397910787489227,0.9578349090800886,0.9952491633079897,0.6428571428571428,0.12382037568627668,1.0,1.0,0.022066850481288775,0.007276392541825771,0.014790457939463004,0.35,3,271.6031610965729
PEMS04,FLTrust,Byzantine_Noise,44,40,10,7825,0.3,0.35,1.0802134275436401,1.964779019355774,2.029787302017212,0.94195,0.8020365922102594,0.799666801081021,0.8050690621702625,0.9417420125637138,0.9936744139945962,0.989740252494812,1.7505581378936768,1.7983243465423584,0.9565,0.8168408704741659,0.8201577545476562,0.8146641767342174,0.9566787853989648,0.9951480491225093,0.47619047619047616,0.10670610588398513,1.0,1.0,0.014860146745507206,0.004141854064073414,0.010718292681433792,0.35,3,271.10515689849854
PEMS04,FLTrust,Byzantine_Noise,45,40,10,7825,0.3,0.35,1.042007327079773,1.9263712167739868,1.935888409614563,0.94435,0.81291580158471,0.8120725651481191,0.8154050438495186,0.9437506818405557,0.9938565412719838,0.9677993059158325,1.762050986289978,1.7782953977584839,0.9571,0.8239998553201673,0.8226902798758055,0.8265647296665011,0.9567143229405463,0.9950154999841099,0.7619047619047619,0.02765573586129615,1.0,1.0,0.016709625587931702,0.0011089416220784187,0.015600683965853283,0.35,3,272.58699345588684
PEMS04,FLTrust,Byzantine_Noise,46,40,10,7825,0.3,0.35,1.0620750188827515,1.9641335010528564,1.9965108633041382,0.9439,0.8144695563735163,0.8054389322931627,0.8255468929313642,0.9429433518239042,0.9935984081135644,0.9774529337882996,1.7620655298233032,1.7999348640441895,0.9596,0.8306143275818719,0.8224920418162913,0.8392313898273265,0.9591327732062599,0.9953163788868303,0.47619047619047616,0.0805482691363016,1.0,1.0,0.0076935142278671265,0.0015726382068047922,0.006120876021062334,0.35,3,271.6870336532593
PEMS04,FLTrust,Byzantine_Noise,47,40,10,7825,0.3,0.35,1.0269488096237183,1.9093165397644043,1.9188261032104492,0.9453,0.8105138764804266,0.8046423708868098,0.8184576805649311,0.9442127039642275,0.9939502702586821,0.9412328004837036,1.6988224983215332,1.7268093824386597,0.9602,0.8337147482733183,0.8272060213496812,0.8415117309951652,0.9594922810596929,0.9954813092102477,0.6666666666666667,0.11349666203183428,1.0,1.0,0.011422699317336082,0.003412308171391487,0.008010391145944595,0.35,3,271.9039947986603
PEMS04,Multi-Krum,Byzantine_Noise,42,40,10,7825,0.3,0.35,0.9991618394851685,1.8394988775253296,1.8571041822433472,0.94705,0.8197817085380903,0.8090181053708955,0.8321602535112931,0.9462305127634149,0.9939474058989393,0.9246909022331238,1.6563299894332886,1.6884562969207764,0.9603,0.8346828674715562,0.8251554392958322,0.8449629336909883,0.9597336635121164,0.9955574479035034,1.0,0.0,1.0,0.14285714285714285,0.6666666666666667,0.11111111111111112,0.5555555555555556,0.35,3,248.47924208641052
PEMS04,Multi-Krum,Byzantine_Noise,43,40,10,7825,0.3,0.35,1.0024914741516113,1.853420615196228,1.8664132356643677,0.94745,0.8234627142866788,0.811390073011613,0.8373017613214293,0.946490801367345,0.9940697932320665,0.9293303489685059,1.6800774335861206,1.6938852071762085,0.9602,0.8351524953250099,0.8248676084194763,0.8461944038296922,0.9595511945424607,0.9954651148042415,1.0,0.0,1.0,0.14285714285714285,0.6666666666666666,0.11111111111111112,0.5555555555555555,0.35,3,248.3612458705902
PEMS04,Multi-Krum,Byzantine_Noise,44,40,10,7825,0.3,0.35,1.0072808265686035,1.8602969646453857,1.8718130588531494,0.9469,0.8197551542117484,0.8108587326268764,0.8301281289308632,0.9458221157102973,0.9940303752853625,0.929802656173706,1.671643853187561,1.6975423097610474,0.96075,0.8327189052549059,0.8248771566175194,0.8420965990779857,0.9600864067813247,0.9955533558746783,1.0,0.0,1.0,0.14285714285714285,0.6666666666666666,0.11111111111111112,0.5555555555555555,0.35,3,248.4873173236847
PEMS04,Multi-Krum,Byzantine_Noise,45,40,10,7825,0.3,0.35,1.0083545446395874,1.8863528966903687,1.8729753494262695,0.94615,0.8187113883953714,0.8116301467332413,0.827328201651711,0.9451856363169585,0.9940595395103416,0.9279422760009766,1.6750568151474,1.6893213987350464,0.9599,0.8312697485565822,0.8229461312297925,0.8412819631277719,0.9591926985145963,0.9954713727206692,1.0,0.0,1.0,0.14285714285714285,0.6666666666666667,0.11111111111111112,0.5555555555555556,0.35,3,247.90803217887878
PEMS04,Multi-Krum,Byzantine_Noise,46,40,10,7825,0.3,0.35,1.005199909210205,1.875760793685913,1.8659781217575073,0.94525,0.811667021370182,0.8067341747252451,0.8183349432414049,0.9442640145620049,0.9940048644377052,0.926181435585022,1.6729639768600464,1.691204309463501,0.96005,0.8313764409322311,0.8237142374940539,0.8406401225700847,0.9593169119870331,0.9955267714209046,1.0,0.0,1.0,0.14285714285714285,0.6666666666666667,0.11111111111111112,0.5555555555555556,0.35,3,248.68913173675537
PEMS04,Multi-Krum,Byzantine_Noise,47,40,10,7825,0.3,0.35,1.0104255676269531,1.882694959640503,1.8793575763702393,0.94595,0.8115191628557552,0.8025814692033155,0.8217870963747217,0.9448496887032829,0.993973545489805,0.9240961074829102,1.6572043895721436,1.6720272302627563,0.96005,0.8323969175095014,0.8226077260120176,0.8431557712304171,0.9593425100746544,0.995568287553509,1.0,0.0,1.0,0.14285714285714285,0.6666666666666667,0.11111111111111112,0.5555555555555556,0.35,3,248.82918572425842
PEMS04,Static-Mamdani-FL,Byzantine_Noise,42,40,10,7825,0.3,0.35,1.0643476247787476,1.8957713842391968,1.9944891929626465,0.94495,0.8119919699141036,0.7844663794353023,0.8458475309826514,0.9428825665966533,0.9934697693891115,0.9972904324531555,1.7281105518341064,1.8380118608474731,0.95915,0.8361038577571657,0.8099314549319834,0.865506243065113,0.9576374204372482,0.9953542002555166,1.0,0.14588072319595463,0.6666666666666666,0.0,0.9091191962819037,0.3623072272560714,0.5468119690258324,0.35,3,250.76331162452698
PEMS04,Static-Mamdani-FL,Byzantine_Noise,43,40,10,7825,0.3,0.35,1.8336567878723145,2.47745680809021,3.2054543495178223,0.93585,0.7892658172686257,0.7512302280158464,0.8428272167909286,0.9300038165085611,0.9936425245440669,1.765106201171875,2.321500062942505,3.0293233394622803,0.94855,0.7925236127398974,0.7533502032100632,0.8461807785661556,0.9436615785547053,0.9950442805156272,1.0,0.1771790382289493,0.3333333333333333,0.0,0.8668767566827988,0.4355531276088965,0.43132362907390237,0.35,3,250.31582260131836
PEMS04,Static-Mamdani-FL,Byzantine_Noise,44,40,10,7825,0.3,0.35,1.07691490650177,1.9715253114700317,2.0758228302001953,0.94515,0.8024816648331965,0.7953621864866612,0.8183267715710366,0.9431523597023246,0.9938227664690411,0.993606448173523,1.7557811737060547,1.896716833114624,0.9584,0.8168972809128429,0.810384386372019,0.8303058835533967,0.9570788981969105,0.9956059264858406,1.0,0.14373653697984803,0.3333333333333333,0.0,0.8985997418786277,0.3519677234276107,0.5466320184510169,0.35,3,250.0230791568756
PEMS04,Static-Mamdani-FL,Byzantine_Noise,45,40,10,7825,0.3,0.35,1.2861918210983276,2.032743453979492,2.297327756881714,0.9395,0.8102069657352882,0.8245770408765308,0.7982730905053516,0.9407326380772125,0.9937496047814507,1.2073097229003906,1.824604868888855,2.1134064197540283,0.95495,0.8288200374505207,0.84385432614528,0.8165637814390673,0.9561293252754269,0.9954903030209595,1.0,0.13939444829353323,0.6666666666666666,0.0,0.903583086458603,0.341496464910317,0.562086621548286,0.35,3,249.39749693870544
PEMS04,Static-Mamdani-FL,Byzantine_Noise,46,40,10,7825,0.3,0.35,1.6543503999710083,2.3341269493103027,2.953343391418457,0.9394,0.7894327587858028,0.7544698348078074,0.8374738611773571,0.9353588562817493,0.9936897511333411,1.5838292837142944,2.1599788665771484,2.773963212966919,0.9513,0.8014213959631012,0.7671779014970689,0.8444925407534518,0.947949139291113,0.9951608486303702,1.0,0.13186230306620603,1.0,0.0,0.8827509749598507,0.3128578331228915,0.5698931418369592,0.35,3,250.66011261940002
PEMS04,Static-Mamdani-FL,Byzantine_Noise,47,40,10,7825,0.3,0.35,1.0815094709396362,1.9207156896591187,2.087664842605591,0.94465,0.8069078920038179,0.7821617184112251,0.8393434981690501,0.9429500771166406,0.9938185110965153,1.0007225275039673,1.7371937036514282,1.9021223783493042,0.95655,0.8126380141168307,0.7887620679812322,0.8389186370123841,0.955328593917035,0.9952968723877793,1.0,0.1435269143541943,1.0,0.0,0.815513791148063,0.31888032448780024,0.49663346666026276,0.35,3,250.87873578071594
PEMS04,ZeroTrust-ANFIS-FL,Byzantine_Noise,42,40,10,7825,0.3,0.35,1.0005601644515991,1.8540016412734985,1.8577245473861694,0.94745,0.8203579318913772,0.8092815737820886,0.832667297787404,0.9463969145067233,0.9940671864284889,0.927294909954071,1.67056143283844,1.681721806526184,0.9605,0.8331154139831416,0.8233074635709567,0.844011165048648,0.9597769963775968,0.99551090149206,1.0,0.0,1.0,0.0,0.6948509787822424,0.2167547818050964,0.478096196977146,0.45713380496060874,3,250.93693113327026
PEMS04,ZeroTrust-ANFIS-FL,Byzantine_Noise,43,40,10,7825,0.3,0.35,1.003264307975769,1.8448759317398071,1.8574495315551758,0.94775,0.8231721991598194,0.8126912679453653,0.8351784653098557,0.9468544113063857,0.9941037817405951,0.927645206451416,1.671032428741455,1.6834927797317505,0.96095,0.8349702817674987,0.825534158408499,0.8451093247679875,0.9603619362069269,0.9955096044437823,1.0,0.0,1.0,0.0,0.6912518739296966,0.2143854575522565,0.4768664163774401,0.4605218815515355,3,249.7408401966095
PEMS04,ZeroTrust-ANFIS-FL,Byzantine_Noise,44,40,10,7825,0.3,0.35,1.0111000537872314,1.862409234046936,1.8902705907821655,0.94645,0.818732383037216,0.80825648033867,0.8303163201162886,0.9456237120622125,0.9940905116429614,0.9304021596908569,1.6799696683883667,1.695521593093872,0.96045,0.8335140753665928,0.824282046478529,0.8440491291337254,0.9599216168832482,0.9954314884294903,1.0,0.0,1.0,0.0,0.6980438769333241,0.22920400266885732,0.4688398742644668,0.46991885653245297,3,250.4755458831787
PEMS04,ZeroTrust-ANFIS-FL,Byzantine_Noise,45,40,10,7825,0.3,0.35,1.0061529874801636,1.874536156654358,1.8651820421218872,0.94635,0.8140977889167766,0.807768929675345,0.8227286668350035,0.9453713692097812,0.9941988118220026,0.9255914092063904,1.6739535331726074,1.6873376369476318,0.96065,0.8316028547707706,0.8255922898757859,0.8397105212340185,0.9599856880743971,0.9954818090787895,1.0,0.0,1.0,0.0,0.6920029264317321,0.20300594908771522,0.4889969773440169,0.44990136662909036,3,250.87681078910828
PEMS04,ZeroTrust-ANFIS-FL,Byzantine_Noise,46,40,10,7825,0.3,0.35,1.0066487789154053,1.8735578060150146,1.866506814956665,0.9464,0.8201324456033092,0.8148759658910031,0.8266422706013531,0.9455065095351957,0.9939555793881256,0.9278093576431274,1.6739670038223267,1.6824148893356323,0.96025,0.833008829816872,0.8253742034196561,0.8412287746338377,0.9596836495672316,0.9955349352112817,1.0,0.0,1.0,0.0,0.6993601119996445,0.21684687876977513,0.4825132332298694,0.4668709469400267,3,249.52534103393555
PEMS04,ZeroTrust-ANFIS-FL,Byzantine_Noise,47,40,10,7825,0.3,0.35,1.0066784620285034,1.8606066703796387,1.8800506591796875,0.9464,0.8168305993446421,0.8047517533666276,0.8304052857630839,0.9452715888929257,0.9939398449907005,0.9268694519996643,1.6592570543289185,1.6927903890609741,0.96045,0.8384054698291175,0.8266343145400672,0.8511477408968966,0.9597186153996105,0.9955796989925756,1.0,0.0,1.0,0.0,0.6968317495607051,0.20097257864942583,0.4958591709112793,0.4490115243506061,3,250.03960990905762
PEMS04,FedAvg,Label_Flipping,42,40,10,7825,0.3,0.35,2.5422770977020264,3.6157140731811523,5.353044033050537,0.9046,0.444896609255432,0.4233270922007943,0.6441979852366436,0.8937876080186695,0.9928129377648289,2.548861026763916,3.5418126583099365,5.208148002624512,0.92105,0.4310629215271816,0.4105694558216232,0.6311596171491168,0.9122087932663553,0.9948617435076685,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,247.34045386314392
PEMS04,FedAvg,Label_Flipping,43,40,10,7825,0.3,0.35,2.419869899749756,3.090076208114624,4.604640007019043,0.93065,0.6667288203792281,0.6412389412646375,0.7687894614341827,0.9287769114408778,0.9933336680905837,2.4724764823913574,3.0819427967071533,4.579962253570557,0.9437,0.6594717190630478,0.634277114161504,0.7495197497528794,0.9424134664712461,0.9954242556870755,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,247.59994530677795
PEMS04,FedAvg,Label_Flipping,44,40,10,7825,0.3,0.35,2.040860891342163,3.0456624031066895,4.299203872680664,0.9115,0.5413637729079115,0.4989046697552909,0.7047361320377334,0.9021304749585973,0.9932521908667271,2.0171027183532715,2.9824647903442383,4.15875244140625,0.92595,0.5358323301730975,0.487725840589072,0.6863838018444811,0.9183962041588526,0.994697288382963,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,248.02903032302856
PEMS04,FedAvg,Label_Flipping,45,40,10,7825,0.3,0.35,2.2865147590637207,3.409285545349121,4.905999660491943,0.8913,0.4418926819980573,0.4092248387501285,0.651386473666567,0.8739109502466823,0.9919952496081641,2.237236738204956,3.3058252334594727,4.693382740020752,0.90775,0.4206280320719883,0.3847947240017736,0.6288236181658766,0.8927063680361996,0.9944065589275681,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,247.68225836753845
PEMS04,FedAvg,Label_Flipping,46,40,10,7825,0.3,0.35,2.5441699028015137,3.310595750808716,4.968522548675537,0.9241,0.5843597518138497,0.5637225824598691,0.7337337561135835,0.9193988161446518,0.9926557461576879,2.588165283203125,3.2756221294403076,4.906060218811035,0.9362,0.584622910594929,0.555363367903638,0.7201718268220001,0.9325526694265265,0.9948281916998791,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,248.7927393913269
PEMS04,FedAvg,Label_Flipping,47,40,10,7825,0.3,0.35,2.51554536819458,3.811068058013916,5.483680725097656,0.8756,0.35348018142868975,0.32841641244057634,0.5752945327590766,0.8523195469471712,0.992221686634241,2.453561305999756,3.6782209873199463,5.208131790161133,0.89655,0.34865012303005816,0.32077301552873366,0.5674506774115204,0.8769085304894719,0.9942783611619689,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,247.79694199562073
PEMS04,FedProx,Label_Flipping,42,40,10,7825,0.3,0.35,2.7899587154388428,4.582611083984375,6.530017375946045,0.87835,0.29666637758200254,0.28825872385809603,0.3159440350276671,0.8562817095531298,0.9932194272664825,2.741990327835083,4.4305009841918945,6.234578609466553,0.8967,0.28372449429650737,0.2735467841389565,0.30695711953737714,0.8775588521600561,0.9950518639320298,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,398.69865250587463
PEMS04,FedProx,Label_Flipping,43,40,10,7825,0.3,0.35,2.829949378967285,4.777844429016113,6.746365070343018,0.8729,0.27905210230235156,0.27228572119121136,0.2954529543952412,0.8480023535664213,0.9933473224168707,2.7652719020843506,4.605952262878418,6.413448810577393,0.893,0.2699148108525093,0.2620667222916624,0.2894219734687603,0.8715891035338232,0.9951801105454463,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,397.5216648578644
PEMS04,FedProx,Label_Flipping,44,40,10,7825,0.3,0.35,2.8488807678222656,4.764102935791016,6.7514448165893555,0.8787,0.29264654068519624,0.2855285155016337,0.309068824879368,0.8562986868561113,0.9928198799456696,2.7962334156036377,4.598202705383301,6.437880516052246,0.897,0.28216924780529884,0.27379987789470317,0.30168359171707887,0.8776169900054388,0.9944581458168541,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,398.7158968448639
PEMS04,FedProx,Label_Flipping,45,40,10,7825,0.3,0.35,2.8009114265441895,4.6069560050964355,6.558053970336914,0.88025,0.29776575774925185,0.2900665540477031,0.31373458146114924,0.8588441342016122,0.9930951032629627,2.7505197525024414,4.444521903991699,6.254641056060791,0.8983,0.28806262766615076,0.27821925395974945,0.30959208476822453,0.8797750502484226,0.9948748799984991,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,398.3349003791809
PEMS04,FedProx,Label_Flipping,46,40,10,7825,0.3,0.35,2.802933692932129,4.688406944274902,6.659151554107666,0.88015,0.29685583671074084,0.28985930476595856,0.31153123402585126,0.8587263400391816,0.9932694772118837,2.7513012886047363,4.525758743286133,6.3512349128723145,0.89855,0.2871423060203141,0.2780076678642557,0.307780251185536,0.8803198968308985,0.995037720623599,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,396.4788227081299
PEMS04,FedProx,Label_Flipping,47,40,10,7825,0.3,0.35,2.81408429145813,4.778468132019043,6.720975875854492,0.87895,0.2907945303230657,0.28452232897880936,0.30334045848943597,0.8565047347087255,0.9929975608828007,2.756354331970215,4.609439849853516,6.3993730545043945,0.8963,0.27890699935703184,0.27135894100613306,0.29550768413887674,0.8766124987882915,0.9947858423428322,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,397.35414147377014
PEMS04,SCAFFOLD,Label_Flipping,42,40,10,7825,0.3,0.35,1.1885080337524414,2.0692083835601807,2.2028653621673584,0.9433,0.7984629833526815,0.7757359634391183,0.8275412714914434,0.9402503649817053,0.9933697916514442,1.110176682472229,1.8958245515823364,2.0337140560150146,0.95515,0.8022125873714492,0.7805273411538453,0.8301429798621436,0.9526943255925964,0.9946011080590497,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,252.73224472999573
PEMS04,SCAFFOLD,Label_Flipping,43,40,10,7825,0.3,0.35,1.1729685068130493,2.1006479263305664,2.1811318397521973,0.94005,0.7895958573126389,0.761663103338107,0.8256610997729767,0.9361663449678356,0.992929418081326,1.0904767513275146,1.9355120658874512,2.003558397293091,0.95145,0.7793470889469761,0.7528854221603963,0.8149568263541486,0.9482418985977176,0.9942886299559808,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,251.74412631988525
